id,bucket,byte_len,char_len,qwen_tokenizer_loss,tinyllama_tokenizer_loss,qwen05_input_tokens,qwen05_tokens_per_byte,qwen05_bytes_per_token,qwen05_chars_per_token,tinyllama_input_tokens,tinyllama_tokens_per_byte,tinyllama_bytes_per_token,tinyllama_chars_per_token,tiny_minus_qwen_tokens
test_typo_noise_light_000426,typo_noise_light,133,133,0.8883059620857239,1.196362853050232,36,0.2706766917293233,3.6944444444444446,3.6944444444444446,40,0.3007518796992481,3.325,3.325,4
test_typo_noise_medium_000427,typo_noise_medium,146,146,0.9083003997802734,0.9217599630355835,41,0.2808219178082192,3.5609756097560976,3.5609756097560976,43,0.2945205479452055,3.395348837209302,3.395348837209302,2
test_typo_noise_heavy_000428,typo_noise_heavy,153,153,0.5329192280769348,0.7864982485771179,48,0.3137254901960784,3.1875,3.1875,50,0.32679738562091504,3.06,3.06,2
test_typo_noise_light_000429,typo_noise_light,118,118,2.278024911880493,1.5472986698150635,60,0.5084745762711864,1.9666666666666666,1.9666666666666666,64,0.5423728813559322,1.84375,1.84375,4
test_typo_noise_medium_000430,typo_noise_medium,106,106,1.5449764728546143,1.7897746562957764,35,0.330188679245283,3.0285714285714285,3.0285714285714285,39,0.36792452830188677,2.717948717948718,2.717948717948718,4
test_typo_noise_heavy_000431,typo_noise_heavy,142,142,3.3731532096862793,3.680540084838867,64,0.4507042253521127,2.21875,2.21875,71,0.5,2.0,2.0,7
test_typo_noise_light_000432,typo_noise_light,124,124,1.1668744087219238,1.3294075727462769,31,0.25,4.0,4.0,34,0.27419354838709675,3.6470588235294117,3.6470588235294117,3
test_typo_noise_medium_000433,typo_noise_medium,124,124,2.0171303749084473,2.333441972732544,43,0.3467741935483871,2.883720930232558,2.883720930232558,44,0.3548387096774194,2.8181818181818183,2.8181818181818183,1
test_typo_noise_heavy_000434,typo_noise_heavy,149,149,1.6101502180099487,1.3469338417053223,52,0.348993288590604,2.8653846153846154,2.8653846153846154,55,0.3691275167785235,2.709090909090909,2.709090909090909,3
test_typo_noise_light_000435,typo_noise_light,152,152,0.2993469536304474,0.7878085970878601,46,0.3026315789473684,3.3043478260869565,3.3043478260869565,48,0.3157894736842105,3.1666666666666665,3.1666666666666665,2
test_typo_noise_medium_000436,typo_noise_medium,133,133,3.6057095527648926,2.079179286956787,61,0.45864661654135336,2.180327868852459,2.180327868852459,68,0.5112781954887218,1.9558823529411764,1.9558823529411764,7
test_typo_noise_heavy_000437,typo_noise_heavy,106,106,3.120454788208008,3.395256280899048,33,0.3113207547169811,3.212121212121212,3.212121212121212,36,0.33962264150943394,2.9444444444444446,2.9444444444444446,3
test_typo_noise_light_000438,typo_noise_light,139,139,1.5195469856262207,1.5329748392105103,39,0.2805755395683453,3.5641025641025643,3.5641025641025643,41,0.2949640287769784,3.3902439024390243,3.3902439024390243,2
test_typo_noise_medium_000439,typo_noise_medium,132,132,2.1247103214263916,3.100517749786377,39,0.29545454545454547,3.3846153846153846,3.3846153846153846,41,0.3106060606060606,3.2195121951219514,3.2195121951219514,2
test_typo_noise_heavy_000440,typo_noise_heavy,132,132,4.9750237464904785,4.702860355377197,49,0.3712121212121212,2.693877551020408,2.693877551020408,59,0.44696969696969696,2.23728813559322,2.23728813559322,10
test_typo_noise_light_000441,typo_noise_light,141,141,0.6623510122299194,1.0535684823989868,35,0.24822695035460993,4.0285714285714285,4.0285714285714285,40,0.28368794326241137,3.525,3.525,5
test_typo_noise_medium_000442,typo_noise_medium,134,134,0.5113529562950134,0.9506029486656189,38,0.2835820895522388,3.526315789473684,3.526315789473684,50,0.373134328358209,2.68,2.68,12
test_typo_noise_heavy_000443,typo_noise_heavy,134,134,3.3354275226593018,2.545576333999634,60,0.44776119402985076,2.2333333333333334,2.2333333333333334,74,0.5522388059701493,1.8108108108108107,1.8108108108108107,14
test_typo_noise_light_000444,typo_noise_light,122,122,1.3563182353973389,1.4158543348312378,29,0.23770491803278687,4.206896551724138,4.206896551724138,33,0.27049180327868855,3.696969696969697,3.696969696969697,4
test_typo_noise_medium_000445,typo_noise_medium,141,141,1.5358766317367554,1.4121452569961548,44,0.3120567375886525,3.2045454545454546,3.2045454545454546,49,0.3475177304964539,2.877551020408163,2.877551020408163,5
test_typo_noise_heavy_000446,typo_noise_heavy,128,128,2.9331891536712646,2.358609437942505,42,0.328125,3.0476190476190474,3.0476190476190474,46,0.359375,2.782608695652174,2.782608695652174,4
test_typo_noise_light_000447,typo_noise_light,149,149,1.9395784139633179,1.8976473808288574,38,0.2550335570469799,3.9210526315789473,3.9210526315789473,44,0.2953020134228188,3.3863636363636362,3.3863636363636362,6
test_typo_noise_medium_000448,typo_noise_medium,164,164,0.9693472385406494,1.1741310358047485,44,0.2682926829268293,3.727272727272727,3.727272727272727,49,0.29878048780487804,3.3469387755102042,3.3469387755102042,5
test_typo_noise_heavy_000449,typo_noise_heavy,169,169,0.39037075638771057,0.9799841642379761,44,0.2603550295857988,3.840909090909091,3.840909090909091,48,0.28402366863905326,3.5208333333333335,3.5208333333333335,4
test_typo_noise_light_000450,typo_noise_light,144,144,4.529177188873291,2.972960948944092,68,0.4722222222222222,2.1176470588235294,2.1176470588235294,73,0.5069444444444444,1.9726027397260273,1.9726027397260273,5
test_typo_noise_medium_000451,typo_noise_medium,130,130,1.4506078958511353,1.841094732284546,30,0.23076923076923078,4.333333333333333,4.333333333333333,35,0.2692307692307692,3.7142857142857144,3.7142857142857144,5
test_typo_noise_heavy_000452,typo_noise_heavy,173,173,2.7185306549072266,2.949061393737793,61,0.35260115606936415,2.8360655737704916,2.8360655737704916,69,0.3988439306358382,2.5072463768115942,2.5072463768115942,8
test_typo_noise_light_000453,typo_noise_light,130,130,0.5771916508674622,0.8705455660820007,32,0.24615384615384617,4.0625,4.0625,33,0.25384615384615383,3.9393939393939394,3.9393939393939394,1
test_typo_noise_medium_000454,typo_noise_medium,130,130,2.483402967453003,2.779641628265381,41,0.3153846153846154,3.1707317073170733,3.1707317073170733,43,0.33076923076923076,3.0232558139534884,3.0232558139534884,2
test_typo_noise_heavy_000455,typo_noise_heavy,156,156,0.974237322807312,1.1362197399139404,55,0.3525641025641026,2.8363636363636364,2.8363636363636364,58,0.3717948717948718,2.689655172413793,2.689655172413793,3
test_typo_noise_light_000456,typo_noise_light,97,97,1.0109424591064453,0.8725663423538208,38,0.3917525773195876,2.5526315789473686,2.5526315789473686,49,0.5051546391752577,1.9795918367346939,1.9795918367346939,11
test_typo_noise_medium_000457,typo_noise_medium,97,97,4.640133857727051,3.1418213844299316,53,0.5463917525773195,1.830188679245283,1.830188679245283,56,0.5773195876288659,1.7321428571428572,1.7321428571428572,3
test_typo_noise_heavy_000458,typo_noise_heavy,78,78,3.702310800552368,3.8473873138427734,28,0.358974358974359,2.7857142857142856,2.7857142857142856,30,0.38461538461538464,2.6,2.6,2
test_typo_noise_light_000459,typo_noise_light,149,149,0.7240856885910034,1.3080686330795288,32,0.21476510067114093,4.65625,4.65625,38,0.2550335570469799,3.9210526315789473,3.9210526315789473,6
test_typo_noise_medium_000460,typo_noise_medium,142,142,1.6010711193084717,1.3112287521362305,42,0.29577464788732394,3.380952380952381,3.380952380952381,46,0.323943661971831,3.0869565217391304,3.0869565217391304,4
test_typo_noise_heavy_000461,typo_noise_heavy,142,142,3.377218008041382,3.2811081409454346,58,0.4084507042253521,2.4482758620689653,2.4482758620689653,61,0.4295774647887324,2.3278688524590163,2.3278688524590163,3
test_typo_noise_light_000462,typo_noise_light,140,140,0.842385470867157,0.6310320496559143,40,0.2857142857142857,3.5,3.5,43,0.30714285714285716,3.255813953488372,3.255813953488372,3
test_typo_noise_medium_000463,typo_noise_medium,133,133,0.7235098481178284,0.7649462223052979,45,0.3383458646616541,2.9555555555555557,2.9555555555555557,57,0.42857142857142855,2.3333333333333335,2.3333333333333335,12
test_typo_noise_heavy_000464,typo_noise_heavy,133,133,4.399670600891113,2.905132532119751,69,0.518796992481203,1.9275362318840579,1.9275362318840579,76,0.5714285714285714,1.75,1.75,7
test_typo_noise_light_000465,typo_noise_light,129,129,1.2730231285095215,1.4287899732589722,33,0.2558139534883721,3.909090909090909,3.909090909090909,36,0.27906976744186046,3.5833333333333335,3.5833333333333335,3
test_typo_noise_medium_000466,typo_noise_medium,150,150,2.1863107681274414,2.6010169982910156,52,0.3466666666666667,2.8846153846153846,2.8846153846153846,56,0.37333333333333335,2.6785714285714284,2.6785714285714284,4
test_typo_noise_heavy_000467,typo_noise_heavy,136,136,3.926363468170166,3.4519848823547363,43,0.3161764705882353,3.1627906976744184,3.1627906976744184,47,0.34558823529411764,2.893617021276596,2.893617021276596,4
test_typo_noise_light_000468,typo_noise_light,130,130,1.333727240562439,1.4325822591781616,38,0.2923076923076923,3.4210526315789473,3.4210526315789473,41,0.3153846153846154,3.1707317073170733,3.1707317073170733,3
test_typo_noise_medium_000469,typo_noise_medium,143,143,0.6586909294128418,1.0671857595443726,45,0.3146853146853147,3.1777777777777776,3.1777777777777776,46,0.32167832167832167,3.108695652173913,3.108695652173913,1
test_typo_noise_heavy_000470,typo_noise_heavy,133,133,0.9607744216918945,1.140537142753601,40,0.3007518796992481,3.325,3.325,52,0.39097744360902253,2.5576923076923075,2.5576923076923075,12
test_typo_noise_light_000471,typo_noise_light,117,117,2.9179399013519287,1.1732566356658936,56,0.47863247863247865,2.0892857142857144,2.0892857142857144,60,0.5128205128205128,1.95,1.95,4
test_typo_noise_medium_000472,typo_noise_medium,105,105,2.6422386169433594,1.9725167751312256,28,0.26666666666666666,3.75,3.75,34,0.3238095238095238,3.088235294117647,3.088235294117647,6
test_typo_noise_heavy_000473,typo_noise_heavy,140,140,3.526350259780884,3.618682384490967,64,0.45714285714285713,2.1875,2.1875,68,0.4857142857142857,2.0588235294117645,2.0588235294117645,4
test_typo_noise_light_000474,typo_noise_light,120,120,0.7338551878929138,1.1377695798873901,33,0.275,3.6363636363636362,3.6363636363636362,34,0.2833333333333333,3.5294117647058822,3.5294117647058822,1
test_typo_noise_medium_000475,typo_noise_medium,120,120,3.7644193172454834,2.7527730464935303,41,0.3416666666666667,2.926829268292683,2.926829268292683,45,0.375,2.6666666666666665,2.6666666666666665,4
test_typo_noise_heavy_000476,typo_noise_heavy,144,144,1.2360217571258545,1.406660556793213,49,0.3402777777777778,2.938775510204082,2.938775510204082,52,0.3611111111111111,2.769230769230769,2.769230769230769,3
test_typo_noise_light_000477,typo_noise_light,159,159,0.3814040720462799,0.9814506769180298,44,0.27672955974842767,3.6136363636363638,3.6136363636363638,46,0.2893081761006289,3.4565217391304346,3.4565217391304346,2
test_typo_noise_medium_000478,typo_noise_medium,139,139,5.118048191070557,3.5675346851348877,69,0.49640287769784175,2.0144927536231885,2.0144927536231885,75,0.539568345323741,1.8533333333333333,1.8533333333333333,6
test_typo_noise_heavy_000479,typo_noise_heavy,111,111,4.523593902587891,4.057145595550537,37,0.3333333333333333,3.0,3.0,38,0.34234234234234234,2.9210526315789473,2.9210526315789473,1
test_typo_noise_light_000480,typo_noise_light,140,140,1.0789626836776733,1.4585832357406616,32,0.22857142857142856,4.375,4.375,37,0.2642857142857143,3.7837837837837838,3.7837837837837838,5
test_typo_noise_medium_000481,typo_noise_medium,133,133,2.4788315296173096,2.79907488822937,43,0.3233082706766917,3.0930232558139537,3.0930232558139537,44,0.3308270676691729,3.022727272727273,3.022727272727273,1
test_typo_noise_heavy_000482,typo_noise_heavy,133,133,6.029293060302734,5.219061374664307,51,0.38345864661654133,2.607843137254902,2.607843137254902,55,0.41353383458646614,2.418181818181818,2.418181818181818,4
test_typo_noise_light_000483,typo_noise_light,138,138,1.1346542835235596,1.2228002548217773,34,0.2463768115942029,4.0588235294117645,4.0588235294117645,36,0.2608695652173913,3.8333333333333335,3.8333333333333335,2
test_typo_noise_medium_000484,typo_noise_medium,148,148,0.33685314655303955,0.8105654120445251,43,0.2905405405405405,3.441860465116279,3.441860465116279,45,0.30405405405405406,3.2888888888888888,3.2888888888888888,2
test_typo_noise_heavy_000485,typo_noise_heavy,131,131,4.497210502624512,2.2174742221832275,64,0.48854961832061067,2.046875,2.046875,71,0.5419847328244275,1.8450704225352113,1.8450704225352113,7
test_typo_noise_light_000486,typo_noise_light,136,136,1.0698482990264893,1.2144770622253418,35,0.25735294117647056,3.8857142857142857,3.8857142857142857,38,0.27941176470588236,3.5789473684210527,3.5789473684210527,3
test_typo_noise_medium_000487,typo_noise_medium,157,157,2.0625829696655273,1.990203619003296,54,0.34394904458598724,2.9074074074074074,2.9074074074074074,58,0.36942675159235666,2.706896551724138,2.706896551724138,4
test_typo_noise_heavy_000488,typo_noise_heavy,143,143,3.7733638286590576,2.831937789916992,59,0.4125874125874126,2.4237288135593222,2.4237288135593222,63,0.4405594405594406,2.2698412698412698,2.2698412698412698,4
test_typo_noise_light_000489,typo_noise_light,123,123,1.5046781301498413,1.6846641302108765,36,0.2926829268292683,3.4166666666666665,3.4166666666666665,39,0.3170731707317073,3.1538461538461537,3.1538461538461537,3
test_typo_noise_medium_000490,typo_noise_medium,135,135,1.165826439857483,0.8836646676063538,43,0.31851851851851853,3.13953488372093,3.13953488372093,45,0.3333333333333333,3.0,3.0,2
test_typo_noise_heavy_000491,typo_noise_heavy,123,123,0.7232065200805664,0.645503580570221,40,0.3252032520325203,3.075,3.075,53,0.43089430894308944,2.3207547169811322,2.3207547169811322,13
test_typo_noise_light_000492,typo_noise_light,133,133,2.7087838649749756,2.8768389225006104,62,0.46616541353383456,2.1451612903225805,2.1451612903225805,66,0.49624060150375937,2.015151515151515,2.015151515151515,4
test_typo_noise_medium_000493,typo_noise_medium,120,120,2.219362258911133,1.9007495641708374,34,0.2833333333333333,3.5294117647058822,3.5294117647058822,38,0.31666666666666665,3.1578947368421053,3.1578947368421053,4
test_typo_noise_heavy_000494,typo_noise_heavy,160,160,4.002124786376953,3.2565104961395264,65,0.40625,2.4615384615384617,2.4615384615384617,69,0.43125,2.318840579710145,2.318840579710145,4
test_typo_noise_light_000495,typo_noise_light,140,140,1.6977438926696777,1.949521780014038,32,0.22857142857142856,4.375,4.375,36,0.2571428571428571,3.888888888888889,3.888888888888889,4
test_typo_noise_medium_000496,typo_noise_medium,140,140,2.335918664932251,1.8594077825546265,41,0.29285714285714287,3.4146341463414633,3.4146341463414633,45,0.32142857142857145,3.111111111111111,3.111111111111111,4
test_typo_noise_heavy_000497,typo_noise_heavy,168,168,1.8234730958938599,1.2046958208084106,56,0.3333333333333333,3.0,3.0,61,0.3630952380952381,2.7540983606557377,2.7540983606557377,5
test_typo_noise_light_000498,typo_noise_light,133,133,0.459892600774765,0.7672788500785828,42,0.3157894736842105,3.1666666666666665,3.1666666666666665,55,0.41353383458646614,2.418181818181818,2.418181818181818,13
test_typo_noise_medium_000499,typo_noise_medium,133,133,5.453684329986572,2.9275553226470947,76,0.5714285714285714,1.75,1.75,80,0.6015037593984962,1.6625,1.6625,4
test_typo_noise_heavy_000500,typo_noise_heavy,106,106,3.8973388671875,3.5638034343719482,36,0.33962264150943394,2.9444444444444446,2.9444444444444446,38,0.3584905660377358,2.789473684210526,2.789473684210526,2
test_typo_noise_light_000501,typo_noise_light,125,125,0.8189473152160645,1.2074556350708008,37,0.296,3.3783783783783785,3.3783783783783785,38,0.304,3.289473684210526,3.289473684210526,1
test_typo_noise_medium_000502,typo_noise_medium,119,119,1.5670945644378662,1.3624681234359741,36,0.3025210084033613,3.3055555555555554,3.3055555555555554,40,0.33613445378151263,2.975,2.975,4
test_typo_noise_heavy_000503,typo_noise_heavy,119,119,3.714123010635376,3.3435139656066895,50,0.42016806722689076,2.38,2.38,53,0.44537815126050423,2.2452830188679247,2.2452830188679247,3
test_typo_noise_light_000504,typo_noise_light,131,131,1.2742406129837036,1.262343406677246,29,0.22137404580152673,4.517241379310345,4.517241379310345,33,0.25190839694656486,3.9696969696969697,3.9696969696969697,4
test_typo_noise_medium_000505,typo_noise_medium,143,143,0.36022305488586426,0.9300753474235535,41,0.2867132867132867,3.4878048780487805,3.4878048780487805,43,0.3006993006993007,3.3255813953488373,3.3255813953488373,2
test_typo_noise_heavy_000506,typo_noise_heavy,125,125,5.540128231048584,4.278213024139404,56,0.448,2.232142857142857,2.232142857142857,60,0.48,2.0833333333333335,2.0833333333333335,4
test_typo_noise_light_000507,typo_noise_light,126,126,0.9308033585548401,1.0893440246582031,30,0.23809523809523808,4.2,4.2,31,0.24603174603174602,4.064516129032258,4.064516129032258,1
test_typo_noise_medium_000508,typo_noise_medium,146,146,1.4640312194824219,1.5421563386917114,51,0.3493150684931507,2.8627450980392157,2.8627450980392157,57,0.3904109589041096,2.56140350877193,2.56140350877193,6
test_typo_noise_heavy_000509,typo_noise_heavy,133,133,2.1184537410736084,2.256284713745117,51,0.38345864661654133,2.607843137254902,2.607843137254902,54,0.40601503759398494,2.462962962962963,2.462962962962963,3
test_typo_noise_light_000510,typo_noise_light,136,136,0.6760257482528687,1.6022905111312866,32,0.23529411764705882,4.25,4.25,35,0.25735294117647056,3.8857142857142857,3.8857142857142857,3
test_typo_noise_medium_000511,typo_noise_medium,150,150,1.0062083005905151,1.118895411491394,44,0.29333333333333333,3.409090909090909,3.409090909090909,46,0.30666666666666664,3.260869565217391,3.260869565217391,2
test_typo_noise_heavy_000512,typo_noise_heavy,136,136,0.8167511820793152,0.8714534044265747,39,0.2867647058823529,3.4871794871794872,3.4871794871794872,57,0.41911764705882354,2.3859649122807016,2.3859649122807016,18
test_typo_noise_light_000513,typo_noise_light,142,142,6.270993232727051,4.2626118659973145,69,0.4859154929577465,2.0579710144927534,2.0579710144927534,78,0.5492957746478874,1.8205128205128205,1.8205128205128205,9
test_typo_noise_medium_000514,typo_noise_medium,128,128,2.6833884716033936,2.269728422164917,29,0.2265625,4.413793103448276,4.413793103448276,33,0.2578125,3.878787878787879,3.878787878787879,4
test_typo_noise_heavy_000515,typo_noise_heavy,170,170,3.665908098220825,3.142589569091797,67,0.3941176470588235,2.537313432835821,2.537313432835821,70,0.4117647058823529,2.4285714285714284,2.4285714285714284,3
test_typo_noise_light_000516,typo_noise_light,110,110,2.0180602073669434,2.1428258419036865,39,0.35454545454545455,2.8205128205128207,2.8205128205128207,44,0.4,2.5,2.5,5
test_typo_noise_medium_000517,typo_noise_medium,110,110,2.9589810371398926,2.6892342567443848,46,0.41818181818181815,2.391304347826087,2.391304347826087,48,0.43636363636363634,2.2916666666666665,2.2916666666666665,2
test_typo_noise_heavy_000518,typo_noise_heavy,132,132,1.302889108657837,1.4637136459350586,47,0.3560606060606061,2.8085106382978724,2.8085106382978724,49,0.3712121212121212,2.693877551020408,2.693877551020408,2
test_typo_noise_light_000519,typo_noise_light,132,132,0.9385415315628052,1.0798397064208984,38,0.2878787878787879,3.473684210526316,3.473684210526316,49,0.3712121212121212,2.693877551020408,2.693877551020408,11
test_typo_noise_medium_000520,typo_noise_medium,132,132,4.068692684173584,2.974144220352173,66,0.5,2.0,2.0,70,0.5303030303030303,1.8857142857142857,1.8857142857142857,4
test_typo_noise_heavy_000521,typo_noise_heavy,106,106,3.2877917289733887,2.8896524906158447,37,0.3490566037735849,2.864864864864865,2.864864864864865,38,0.3584905660377358,2.789473684210526,2.789473684210526,1
test_typo_noise_light_000522,typo_noise_light,131,131,0.962250292301178,1.2650190591812134,35,0.26717557251908397,3.742857142857143,3.742857142857143,41,0.31297709923664124,3.1951219512195124,3.1951219512195124,6
test_typo_noise_medium_000523,typo_noise_medium,125,125,1.6008027791976929,1.5845693349838257,38,0.304,3.289473684210526,3.289473684210526,42,0.336,2.9761904761904763,2.9761904761904763,4
test_typo_noise_heavy_000524,typo_noise_heavy,125,125,4.098922252655029,3.9107284545898438,52,0.416,2.4038461538461537,2.4038461538461537,57,0.456,2.192982456140351,2.192982456140351,5
test_typo_noise_light_000525,typo_noise_light,144,144,0.4333074390888214,0.7732982635498047,37,0.2569444444444444,3.891891891891892,3.891891891891892,40,0.2777777777777778,3.6,3.6,3
test_typo_noise_medium_000526,typo_noise_medium,137,137,0.5495370030403137,0.9669527411460876,40,0.291970802919708,3.425,3.425,54,0.39416058394160586,2.537037037037037,2.537037037037037,14
test_typo_noise_heavy_000527,typo_noise_heavy,137,137,3.5997281074523926,2.4660918712615967,61,0.44525547445255476,2.2459016393442623,2.2459016393442623,71,0.5182481751824818,1.9295774647887325,1.9295774647887325,10
test_typo_noise_light_000528,typo_noise_light,114,114,1.0362658500671387,1.2568273544311523,29,0.2543859649122807,3.9310344827586206,3.9310344827586206,34,0.2982456140350877,3.3529411764705883,3.3529411764705883,5
test_typo_noise_medium_000529,typo_noise_medium,132,132,1.078615665435791,1.2239668369293213,46,0.3484848484848485,2.869565217391304,2.869565217391304,49,0.3712121212121212,2.693877551020408,2.693877551020408,3
test_typo_noise_heavy_000530,typo_noise_heavy,120,120,3.7518510818481445,2.8639893531799316,52,0.43333333333333335,2.3076923076923075,2.3076923076923075,57,0.475,2.1052631578947367,2.1052631578947367,5
test_typo_noise_light_000531,typo_noise_light,121,121,1.6083990335464478,1.79205322265625,37,0.30578512396694213,3.27027027027027,3.27027027027027,40,0.3305785123966942,3.025,3.025,3
test_typo_noise_medium_000532,typo_noise_medium,133,133,0.7100809812545776,0.7855719327926636,40,0.3007518796992481,3.325,3.325,43,0.3233082706766917,3.0930232558139537,3.0930232558139537,3
test_typo_noise_heavy_000533,typo_noise_heavy,121,121,0.5378779768943787,0.6762334704399109,39,0.32231404958677684,3.1025641025641026,3.1025641025641026,50,0.4132231404958678,2.42,2.42,11
test_typo_noise_light_000534,typo_noise_light,131,131,2.8310413360595703,2.2283129692077637,63,0.48091603053435117,2.0793650793650795,2.0793650793650795,69,0.5267175572519084,1.8985507246376812,1.8985507246376812,6
test_typo_noise_medium_000535,typo_noise_medium,118,118,0.8015670776367188,1.308027982711792,31,0.2627118644067797,3.806451612903226,3.806451612903226,34,0.288135593220339,3.4705882352941178,3.4705882352941178,3
test_typo_noise_heavy_000536,typo_noise_heavy,157,157,2.070352077484131,2.5050783157348633,61,0.3885350318471338,2.5737704918032787,2.5737704918032787,67,0.4267515923566879,2.343283582089552,2.343283582089552,6
test_typo_noise_light_000537,typo_noise_light,123,123,1.033595085144043,1.3208460807800293,33,0.2682926829268293,3.727272727272727,3.727272727272727,39,0.3170731707317073,3.1538461538461537,3.1538461538461537,6
test_typo_noise_medium_000538,typo_noise_medium,123,123,3.427672863006592,2.516397476196289,43,0.34959349593495936,2.86046511627907,2.86046511627907,49,0.3983739837398374,2.510204081632653,2.510204081632653,6
test_typo_noise_heavy_000539,typo_noise_heavy,148,148,1.5194941759109497,1.4150441884994507,50,0.33783783783783783,2.96,2.96,55,0.3716216216216216,2.690909090909091,2.690909090909091,5
test_typo_noise_light_000540,typo_noise_light,158,158,0.303087443113327,0.854568362236023,50,0.31645569620253167,3.16,3.16,51,0.3227848101265823,3.0980392156862746,3.0980392156862746,1
test_typo_noise_medium_000541,typo_noise_medium,138,138,2.7078237533569336,2.528177261352539,63,0.45652173913043476,2.1904761904761907,2.1904761904761907,75,0.5434782608695652,1.84,1.84,12
test_typo_noise_heavy_000542,typo_noise_heavy,110,110,3.137669324874878,2.6702723503112793,43,0.39090909090909093,2.558139534883721,2.558139534883721,50,0.45454545454545453,2.2,2.2,7
test_typo_noise_light_000543,typo_noise_light,136,136,0.8803096413612366,0.9982212781906128,37,0.27205882352941174,3.675675675675676,3.675675675675676,40,0.29411764705882354,3.4,3.4,3
test_typo_noise_medium_000544,typo_noise_medium,130,130,1.243558645248413,1.3515222072601318,40,0.3076923076923077,3.25,3.25,45,0.34615384615384615,2.888888888888889,2.888888888888889,5
test_typo_noise_heavy_000545,typo_noise_heavy,130,130,2.849344491958618,2.4560773372650146,54,0.4153846153846154,2.4074074074074074,2.4074074074074074,59,0.45384615384615384,2.2033898305084745,2.2033898305084745,5
test_typo_noise_light_000546,typo_noise_light,117,117,0.6198704838752747,1.0012967586517334,36,0.3076923076923077,3.25,3.25,39,0.3333333333333333,3.0,3.0,3
test_typo_noise_medium_000547,typo_noise_medium,129,129,0.2562796473503113,0.8052358031272888,48,0.37209302325581395,2.6875,2.6875,50,0.3875968992248062,2.58,2.58,2
test_typo_noise_heavy_000548,typo_noise_heavy,111,111,2.6283020973205566,1.631556510925293,53,0.4774774774774775,2.0943396226415096,2.0943396226415096,62,0.5585585585585585,1.7903225806451613,1.7903225806451613,9
test_typo_noise_light_000549,typo_noise_light,127,127,1.0568171739578247,1.5465466976165771,34,0.2677165354330709,3.735294117647059,3.735294117647059,36,0.28346456692913385,3.5277777777777777,3.5277777777777777,2
test_typo_noise_medium_000550,typo_noise_medium,147,147,1.1791938543319702,1.4946051836013794,53,0.36054421768707484,2.7735849056603774,2.7735849056603774,56,0.38095238095238093,2.625,2.625,3
test_typo_noise_heavy_000551,typo_noise_heavy,134,134,3.162827730178833,3.1729581356048584,49,0.3656716417910448,2.7346938775510203,2.7346938775510203,51,0.3805970149253731,2.627450980392157,2.627450980392157,2
test_typo_noise_light_000552,typo_noise_light,147,147,1.3596115112304688,1.7038342952728271,36,0.24489795918367346,4.083333333333333,4.083333333333333,40,0.272108843537415,3.675,3.675,4
test_typo_noise_medium_000553,typo_noise_medium,162,162,0.6096494793891907,1.0230103731155396,38,0.2345679012345679,4.2631578947368425,4.2631578947368425,44,0.2716049382716049,3.6818181818181817,3.6818181818181817,6
test_typo_noise_heavy_000554,typo_noise_heavy,147,147,0.6526487469673157,0.9171943664550781,38,0.2585034013605442,3.8684210526315788,3.8684210526315788,53,0.36054421768707484,2.7735849056603774,2.7735849056603774,15
test_typo_noise_light_000555,typo_noise_light,113,113,3.7552638053894043,1.3638488054275513,61,0.5398230088495575,1.8524590163934427,1.8524590163934427,63,0.5575221238938053,1.7936507936507937,1.7936507936507937,2
test_typo_noise_medium_000556,typo_noise_medium,102,102,1.68869948387146,1.3766714334487915,31,0.30392156862745096,3.2903225806451615,3.2903225806451615,34,0.3333333333333333,3.0,3.0,3
test_typo_noise_heavy_000557,typo_noise_heavy,136,136,2.4261159896850586,2.198521852493286,58,0.4264705882352941,2.3448275862068964,2.3448275862068964,62,0.45588235294117646,2.193548387096774,2.193548387096774,4
test_typo_noise_light_000558,typo_noise_light,126,126,1.3692200183868408,1.2555660009384155,32,0.25396825396825395,3.9375,3.9375,37,0.29365079365079366,3.4054054054054053,3.4054054054054053,5
test_typo_noise_medium_000559,typo_noise_medium,126,126,2.752350330352783,2.821493148803711,40,0.31746031746031744,3.15,3.15,49,0.3888888888888889,2.5714285714285716,2.5714285714285716,9
test_typo_noise_heavy_000560,typo_noise_heavy,151,151,1.8143024444580078,1.0620888471603394,55,0.36423841059602646,2.7454545454545456,2.7454545454545456,55,0.36423841059602646,2.7454545454545456,2.7454545454545456,0
test_typo_noise_light_000561,typo_noise_light,105,105,0.5962687134742737,0.7711628079414368,38,0.3619047619047619,2.763157894736842,2.763157894736842,50,0.47619047619047616,2.1,2.1,12
test_typo_noise_medium_000562,typo_noise_medium,105,105,3.3707728385925293,1.6809664964675903,57,0.5428571428571428,1.8421052631578947,1.8421052631578947,60,0.5714285714285714,1.75,1.75,3
test_typo_noise_heavy_000563,typo_noise_heavy,84,84,2.7109875679016113,2.8449361324310303,33,0.39285714285714285,2.5454545454545454,2.5454545454545454,38,0.4523809523809524,2.210526315789474,2.210526315789474,5
test_typo_noise_light_000564,typo_noise_light,102,102,0.9559868574142456,1.1283848285675049,32,0.3137254901960784,3.1875,3.1875,35,0.3431372549019608,2.914285714285714,2.914285714285714,3
test_typo_noise_medium_000565,typo_noise_medium,97,97,1.8295395374298096,1.7236312627792358,34,0.35051546391752575,2.8529411764705883,2.8529411764705883,36,0.3711340206185567,2.6944444444444446,2.6944444444444446,2
