id,bucket,input_byte_len,input_token_len,target_token_len,tokens_per_byte,bytes_per_token,tokenizer_loss,phase5_prefix_p64_loss,phase5_prefix_p64_gain_vs_tokenizer,phase5_prefix_p64_delta_vs_tokenizer,phase6_kv_p32_all_loss,phase6_kv_p32_all_gain_vs_tokenizer,phase6_kv_p32_all_delta_vs_tokenizer
test_typo_noise_medium_000319,typo_noise_medium,135.0,44.0,27.0,0.32592592592592595,3.0681818181818183,1.5588383674621582,0.35673287510871887,0.7711546735345679,-1.2021054923534393,0.3454419672489166,0.7783978284988534,-1.2133964002132416
test_typo_noise_heavy_000320,typo_noise_heavy,123.0,45.0,27.0,0.36585365853658536,2.7333333333333334,3.9420199394226074,0.3832610845565796,0.9027754576470467,-3.558758854866028,0.3247956931591034,0.9176067858229361,-3.617224246263504
test_typo_noise_light_000321,typo_noise_light,138.0,38.0,29.0,0.2753623188405797,3.6315789473684212,1.2573004961013794,0.7079243063926697,0.4369489962122882,-0.5493761897087097,0.7096310257911682,0.43559154872555716,-0.5476694703102112
test_typo_noise_medium_000322,typo_noise_medium,152.0,46.0,29.0,0.3026315789473684,3.3043478260869565,0.8047460317611694,0.8751717805862427,-0.08751301161553789,0.07042574882507324,0.6754778623580933,0.16063225452653127,-0.12926816940307617
test_typo_noise_heavy_000323,typo_noise_heavy,141.0,43.0,29.0,0.3049645390070922,3.2790697674418605,0.37553852796554565,0.7054870128631592,-0.878600889994129,0.3299484848976135,0.6675391793251038,-0.777551781281808,0.2920006513595581
test_typo_noise_light_000324,typo_noise_light,129.0,61.0,30.0,0.4728682170542636,2.1147540983606556,1.580217957496643,0.7034154534339905,0.554861751762187,-0.8768025040626526,0.6049812436103821,0.6171532915821409,-0.975236713886261
test_typo_noise_medium_000325,typo_noise_medium,116.0,36.0,30.0,0.3103448275862069,3.2222222222222223,2.073411464691162,0.8454551696777344,0.5922395607069404,-1.2279562950134277,0.909498393535614,0.5613517099602393,-1.163913071155548
test_typo_noise_heavy_000326,typo_noise_heavy,155.0,62.0,30.0,0.4,2.5,2.9751245975494385,0.9939599633216858,0.6659098028565277,-1.9811646342277527,0.7404495477676392,0.7511198191909222,-2.2346750497817993
test_typo_noise_light_000327,typo_noise_light,119.0,34.0,28.0,0.2857142857142857,3.5,1.4691301584243774,0.9705314636230469,0.33938360868996864,-0.49859869480133057,0.9273734092712402,0.3687602123246616,-0.5417567491531372
test_typo_noise_medium_000328,typo_noise_medium,119.0,47.0,28.0,0.3949579831932773,2.5319148936170213,2.9042422771453857,1.0522862672805786,0.6376726984654726,-1.8519560098648071,1.0292408466339111,0.6456077873621604,-1.8750014305114746
test_typo_noise_heavy_000329,typo_noise_heavy,143.0,50.0,28.0,0.34965034965034963,2.86,1.2269495725631714,0.9531256556510925,0.22317454851876614,-0.27382391691207886,1.1052144765853882,0.09921768481769896,-0.1217350959777832
test_typo_noise_light_000330,typo_noise_light,129.0,38.0,26.0,0.29457364341085274,3.3947368421052633,0.6011539697647095,0.3845682442188263,0.3602832825518135,-0.21658572554588318,0.3483934700489044,0.4204588382153328,-0.25276049971580505
test_typo_noise_medium_000331,typo_noise_medium,129.0,59.0,26.0,0.4573643410852713,2.1864406779661016,4.764891624450684,0.4665403962135315,0.9020879312722425,-4.298351228237152,0.4165862798690796,0.91257171984114,-4.348305344581604
test_typo_noise_heavy_000332,typo_noise_heavy,103.0,35.0,26.0,0.33980582524271846,2.942857142857143,3.817227363586426,0.7228553295135498,0.8106334098908898,-3.094372034072876,0.5369262099266052,0.8593413075027988,-3.2803011536598206
test_typo_noise_light_000333,typo_noise_light,128.0,40.0,27.0,0.3125,3.2,1.376603126525879,0.36777350306510925,0.7328398461557646,-1.0088296234607697,0.34992992877960205,0.7458018785249187,-1.0266731977462769
test_typo_noise_medium_000334,typo_noise_medium,122.0,40.0,27.0,0.32786885245901637,3.05,0.962845504283905,0.3368825614452362,0.6501177396099646,-0.6259629428386688,0.3490791320800781,0.6374505250043225,-0.6137663722038269
test_typo_noise_heavy_000335,typo_noise_heavy,122.0,55.0,27.0,0.45081967213114754,2.2181818181818183,3.992866277694702,0.335576593875885,0.915955964828947,-3.657289683818817,0.35106778144836426,0.9120762487315116,-3.641798496246338
test_typo_noise_light_000336,typo_noise_light,123.0,36.0,28.0,0.2926829268292683,3.4166666666666665,0.5491591691970825,0.9749040603637695,-0.7752668352768511,0.425744891166687,0.734187662601471,-0.33693053632322273,0.18502849340438843
test_typo_noise_medium_000337,typo_noise_medium,117.0,41.0,28.0,0.3504273504273504,2.8536585365853657,0.46090584993362427,1.1417443752288818,-1.4771748403568887,0.6808385252952576,0.8531357645988464,-0.8509979092730279,0.39222991466522217
test_typo_noise_heavy_000338,typo_noise_heavy,117.0,62.0,28.0,0.5299145299145299,1.8870967741935485,3.4360616207122803,1.4724477529525757,0.5714722506497588,-1.9636138677597046,0.7759365439414978,0.7741785131953921,-2.6601250767707825
test_typo_noise_light_000339,typo_noise_light,118.0,28.0,27.0,0.23728813559322035,4.214285714285714,1.7833260297775269,0.3756923973560333,0.7893305031817981,-1.4076336324214935,0.3835253417491913,0.7849381799260583,-1.3998006880283356
test_typo_noise_medium_000340,typo_noise_medium,136.0,46.0,27.0,0.3382352941176471,2.9565217391304346,1.9635238647460938,0.4635526239871979,0.7639180086832607,-1.4999712407588959,0.394226998090744,0.7992247483369793,-1.5692968666553497
test_typo_noise_heavy_000341,typo_noise_heavy,124.0,45.0,27.0,0.3629032258064516,2.7555555555555555,4.469293594360352,0.3820454776287079,0.9145177040705498,-4.087248116731644,0.3837520182132721,0.9141358673107725,-4.0855415761470795
test_typo_noise_light_000342,typo_noise_light,107.0,33.0,26.0,0.308411214953271,3.242424242424242,1.3314560651779175,0.4878310561180115,0.6336108498985098,-0.843625009059906,0.40140485763549805,0.6985218903322508,-0.9300512075424194
test_typo_noise_medium_000343,typo_noise_medium,118.0,38.0,26.0,0.3220338983050847,3.1052631578947367,1.053182601928711,0.3956224024295807,0.6243553570814113,-0.6575601994991302,0.36120766401290894,0.6570322531425953,-0.691974937915802
test_typo_noise_heavy_000344,typo_noise_heavy,125.0,44.0,26.0,0.352,2.840909090909091,0.5226651430130005,0.39755767583847046,0.23936447426611376,-0.12510746717453003,0.5121064782142639,0.02020158592912698,-0.010558664798736572
test_typo_noise_light_000345,typo_noise_light,133.0,61.0,28.0,0.45864661654135336,2.180327868852459,2.1393063068389893,0.49520397186279297,0.7685212396748833,-1.6441023349761963,0.31381019949913025,0.8533121701665939,-1.825496107339859
test_typo_noise_medium_000346,typo_noise_medium,120.0,35.0,28.0,0.2916666666666667,3.4285714285714284,0.8183500170707703,0.39251813292503357,0.5203542191762563,-0.4258318841457367,0.34803396463394165,0.5747125834007969,-0.4703160524368286
test_typo_noise_heavy_000347,typo_noise_heavy,160.0,64.0,28.0,0.4,2.5,4.290441513061523,0.5821300148963928,0.8643193216539146,-3.7083114981651306,0.5383880138397217,0.8745145430369601,-3.7520534992218018
test_typo_noise_light_000348,typo_noise_light,132.0,36.0,29.0,0.2727272727272727,3.6666666666666665,1.2682297229766846,0.8782365918159485,0.3075098494343566,-0.3899931311607361,0.6016120314598083,0.5256285036059918,-0.6666176915168762
test_typo_noise_medium_000349,typo_noise_medium,132.0,47.0,29.0,0.3560606060606061,2.8085106382978724,2.124069929122925,1.2164480686187744,0.4273031918864025,-0.9076218605041504,0.5722425580024719,0.7305914696326578,-1.5518273711204529
test_typo_noise_heavy_000350,typo_noise_heavy,158.0,55.0,29.0,0.34810126582278483,2.8727272727272726,1.5628595352172852,0.8827382922172546,0.435177460081512,-0.6801212430000305,0.9473182559013367,0.39385579154454814,-0.6155412793159485
test_typo_noise_light_000351,typo_noise_light,116.0,39.0,30.0,0.33620689655172414,2.9743589743589745,0.5697019100189209,0.9240183234214783,-0.6219329919234251,0.3543164134025574,1.0758323669433594,-0.8884127787242786,0.5061304569244385
test_typo_noise_medium_000352,typo_noise_medium,116.0,55.0,30.0,0.47413793103448276,2.109090909090909,3.130579710006714,1.093886137008667,0.6505803274990494,-2.036693572998047,0.9392582774162292,0.6999730515041845,-2.1913214325904846
test_typo_noise_heavy_000353,typo_noise_heavy,93.0,36.0,30.0,0.3870967741935484,2.5833333333333335,2.966250419616699,1.160846471786499,0.6086485267361532,-1.8054039478302002,0.938097357749939,0.683743034119432,-2.0281530618667603
test_typo_noise_light_000354,typo_noise_light,140.0,35.0,26.0,0.25,4.0,0.9318488836288452,0.44069555401802063,0.5270740119343756,-0.4911533296108246,0.354042649269104,0.6200643092575524,-0.5778062343597412
test_typo_noise_medium_000355,typo_noise_medium,133.0,44.0,26.0,0.3308270676691729,3.022727272727273,2.212587833404541,0.43013256788253784,0.8055975173556448,-1.7824552655220032,0.369687020778656,0.8329164541188798,-1.842900812625885
test_typo_noise_heavy_000356,typo_noise_heavy,133.0,58.0,26.0,0.43609022556390975,2.293103448275862,4.945953369140625,0.5246914029121399,0.8939150121823113,-4.421261966228485,0.41120263934135437,0.916860793329153,-4.534750729799271
test_typo_noise_light_000357,typo_noise_light,129.0,32.0,26.0,0.24806201550387597,4.03125,0.8146582245826721,0.4071556627750397,0.5002129107778728,-0.40750256180763245,0.39618226885795593,0.5136828464956459,-0.4184759557247162
test_typo_noise_medium_000358,typo_noise_medium,141.0,44.0,26.0,0.3120567375886525,3.2045454545454546,0.3465867340564728,0.46216198801994324,-0.3334670447733832,0.11557525396347046,0.5516850352287292,-0.5917661613062137,0.20509830117225647
test_typo_noise_heavy_000359,typo_noise_heavy,123.0,59.0,26.0,0.4796747967479675,2.0847457627118646,2.8294103145599365,0.5301670432090759,0.8126227785058691,-2.2992432713508606,0.4176608622074127,0.8523858982000028,-2.411749452352524
test_typo_noise_light_000360,typo_noise_light,127.0,30.0,24.0,0.23622047244094488,4.233333333333333,1.0454994440078735,0.09326960891485214,0.9107894227496598,-0.9522298350930214,0.018109207972884178,0.9826788927754343,-1.0273902360349894
test_typo_noise_medium_000361,typo_noise_medium,147.0,42.0,24.0,0.2857142857142857,3.5,1.5618025064468384,0.14472390711307526,0.9073353343232059,-1.4170785993337631,0.31992876529693604,0.7951541478667579,-1.2418737411499023
test_typo_noise_heavy_000362,typo_noise_heavy,134.0,51.0,24.0,0.3805970149253731,2.627450980392157,3.92983078956604,0.040242426097393036,0.9897597560169157,-3.889588363468647,0.00846025813370943,0.9978471698689491,-3.9213705314323306
test_typo_noise_light_000363,typo_noise_light,139.0,32.0,25.0,0.2302158273381295,4.34375,1.2866283655166626,0.027477657422423363,0.9786436719733057,-1.2591507080942392,0.04229741543531418,0.9671253824577938,-1.2443309500813484
test_typo_noise_medium_000364,typo_noise_medium,153.0,40.0,25.0,0.26143790849673204,3.825,1.3588835000991821,0.059689950197935104,0.9560742696533011,-1.299193549901247,0.007125332951545715,0.9947564798961606,-1.3517581671476364
test_typo_noise_heavy_000365,typo_noise_heavy,159.0,45.0,25.0,0.2830188679245283,3.533333333333333,0.3914281725883484,0.028914470225572586,0.9261308402142506,-0.3625137023627758,0.005738528445363045,0.9853395109314268,-0.38568964414298534
test_typo_noise_light_000366,typo_noise_light,147.0,64.0,24.0,0.43537414965986393,2.296875,5.22753381729126,0.18296511471271515,0.9649997262365828,-5.044568702578545,0.20647911727428436,0.9605016199816235,-5.021054700016975
test_typo_noise_medium_000367,typo_noise_medium,132.0,31.0,24.0,0.23484848484848486,4.258064516129032,1.6788362264633179,0.14513100683689117,0.9135526118931636,-1.5337052196264267,0.00817058514803648,0.9951331851080859,-1.6706656413152814
test_typo_noise_heavy_000368,typo_noise_heavy,176.0,64.0,24.0,0.36363636363636365,2.75,5.50200891494751,0.238470196723938,0.9566576135352894,-5.263538718223572,0.01375590544193983,0.9974998394850708,-5.48825300950557
test_typo_noise_light_000369,typo_noise_light,130.0,36.0,28.0,0.27692307692307694,3.611111111111111,1.2270681858062744,0.36088377237319946,0.7058975397230496,-0.866184413433075,0.3373652994632721,0.7250639342086779,-0.8897028863430023
test_typo_noise_medium_000370,typo_noise_medium,130.0,42.0,28.0,0.3230769230769231,3.0952380952380953,2.1533257961273193,0.4713621437549591,0.781100405427415,-1.6819636523723602,0.346480131149292,0.8390953511203811,-1.8068456649780273
test_typo_noise_heavy_000371,typo_noise_heavy,156.0,55.0,28.0,0.3525641025641026,2.8363636363636364,0.560084879398346,0.43476995825767517,0.22374273212889892,-0.12531492114067078,0.6823000311851501,-0.2182082685718816,0.1222151517868042
test_typo_noise_light_000372,typo_noise_light,103.0,37.0,28.0,0.3592233009708738,2.7837837837837838,0.41954511404037476,0.9713444113731384,-1.3152323286969836,0.5517992973327637,0.9954332113265991,-1.3726487998875945,0.5758880972862244
test_typo_noise_medium_000373,typo_noise_medium,103.0,52.0,28.0,0.5048543689320388,1.9807692307692308,3.7884292602539062,1.14527428150177,0.6976915225744477,-2.6431549787521362,1.0690827369689941,0.7178031676121774,-2.719346523284912
test_typo_noise_heavy_000374,typo_noise_heavy,82.0,30.0,28.0,0.36585365853658536,2.7333333333333334,3.4974353313446045,1.4009064435958862,0.5994475062796082,-2.0965288877487183,3.012629270553589,0.13861759113774086,-0.4848060607910156
test_typo_noise_light_000375,typo_noise_light,147.0,34.0,25.0,0.23129251700680273,4.323529411764706,0.8875004053115845,0.04893805459141731,0.9448585552203369,-0.8385623507201672,0.006048843264579773,0.9931844050680111,-0.8814515620470047
test_typo_noise_medium_000376,typo_noise_medium,140.0,39.0,25.0,0.2785714285714286,3.58974358974359,1.7469305992126465,0.039647094905376434,0.9773047109465908,-1.70728350430727,0.029930375516414642,0.9828668777512373,-1.7170002236962318
test_typo_noise_heavy_000377,typo_noise_heavy,140.0,54.0,25.0,0.38571428571428573,2.5925925925925926,4.589934825897217,0.10825321078300476,0.9764150876016319,-4.481681615114212,0.22261367738246918,0.9514995994874603,-4.367321148514748
test_typo_noise_light_000378,typo_noise_light,135.0,38.0,30.0,0.2814814814814815,3.5526315789473686,0.6879291534423828,0.7909749150276184,-0.14979124095787597,0.1030457615852356,0.6901331543922424,-0.0032038196649042208,0.002204000949859619
test_typo_noise_medium_000379,typo_noise_medium,129.0,44.0,30.0,0.34108527131782945,2.9318181818181817,0.8928590416908264,0.9659361243247986,-0.08184615848833711,0.07307708263397217,0.5646442174911499,0.3675998213314041,-0.3282148241996765
test_typo_noise_heavy_000380,typo_noise_heavy,129.0,64.0,30.0,0.49612403100775193,2.015625,3.943249464035034,1.0220822095870972,0.7408020418415971,-2.921167254447937,0.5678684115409851,0.855989732143424,-3.375381052494049
test_typo_noise_light_000381,typo_noise_light,128.0,31.0,27.0,0.2421875,4.129032258064516,0.6842085719108582,0.38534367084503174,0.43680379541454195,-0.2988649010658264,0.3444606363773346,0.49655609339221707,-0.33974793553352356
test_typo_noise_medium_000382,typo_noise_medium,149.0,47.0,27.0,0.31543624161073824,3.1702127659574466,2.3431107997894287,0.5199021100997925,0.7781145858972972,-1.8232086896896362,0.35006120800971985,0.8505998060180597,-1.9930495917797089
test_typo_noise_heavy_000383,typo_noise_heavy,135.0,52.0,27.0,0.3851851851851852,2.5961538461538463,3.539491653442383,0.38259613513946533,0.8919064734148007,-3.1568955183029175,0.340947687625885,0.9036732613017207,-3.198543965816498
test_typo_noise_light_000384,typo_noise_light,121.0,32.0,27.0,0.2644628099173554,3.78125,1.1624789237976074,0.435812771320343,0.6251004965349205,-0.7266661524772644,0.35365790128707886,0.6957726337680663,-0.8088210225105286
test_typo_noise_medium_000385,typo_noise_medium,133.0,40.0,27.0,0.3007518796992481,3.325,0.5846421122550964,0.5313224196434021,0.0912005678243537,-0.053319692611694336,0.34850814938545227,0.40389489213977803,-0.23613396286964417
test_typo_noise_heavy_000386,typo_noise_heavy,121.0,39.0,27.0,0.32231404958677684,3.1025641025641026,0.7917273044586182,0.40745091438293457,0.4853645793338543,-0.3842763900756836,0.3490869700908661,0.5590818099552962,-0.4426403343677521
test_typo_noise_light_000387,typo_noise_light,132.0,64.0,29.0,0.48484848484848486,2.0625,1.973868489265442,0.8111299276351929,0.5890658713858653,-1.162738561630249,0.7588933706283569,0.6155299227099104,-1.214975118637085
test_typo_noise_medium_000388,typo_noise_medium,119.0,34.0,29.0,0.2857142857142857,3.5,2.151421308517456,0.7882006168365479,0.6336372547226946,-1.3632206916809082,0.7156046032905579,0.6673805356219694,-1.4358167052268982
test_typo_noise_heavy_000389,typo_noise_heavy,158.0,61.0,29.0,0.3860759493670886,2.5901639344262297,3.198559284210205,0.6051523685455322,0.8108047046265838,-2.593406915664673,0.8246065378189087,0.7421943867385524,-2.3739527463912964
test_typo_noise_light_000390,typo_noise_light,137.0,36.0,25.0,0.26277372262773724,3.8055555555555554,1.8469898700714111,0.07308792322874069,0.960428628000047,-1.7739019468426704,0.0035672432277351618,0.9980686178708726,-1.843422626843676
test_typo_noise_medium_000391,typo_noise_medium,137.0,40.0,25.0,0.291970802919708,3.425,2.8361988067626953,0.06030162423849106,0.9787385764020821,-2.7758971825242043,0.004411932080984116,0.9984444207259152,-2.831786874681711
test_typo_noise_heavy_000392,typo_noise_heavy,164.0,51.0,25.0,0.31097560975609756,3.215686274509804,2.1269164085388184,0.04833437502384186,0.9772749061365099,-2.0785820335149765,0.004469701554626226,0.9978985062428021,-2.122446706984192
test_typo_noise_light_000393,typo_noise_light,123.0,43.0,30.0,0.34959349593495936,2.86046511627907,0.6478694677352905,0.7931761145591736,-0.22428383194506876,0.14530664682388306,0.806130588054657,-0.24427933125570522,0.15826112031936646
test_typo_noise_medium_000394,typo_noise_medium,123.0,64.0,30.0,0.5203252032520326,1.921875,3.496901750564575,0.9789203405380249,0.7200606678812242,-2.5179814100265503,0.7211788296699524,0.7937663448641307,-2.775722920894623
test_typo_noise_heavy_000395,typo_noise_heavy,98.0,33.0,30.0,0.336734693877551,2.9696969696969697,3.728022575378418,0.9772623777389526,0.7378603916743304,-2.7507601976394653,0.9485445022583008,0.745563637805488,-2.779478073120117
test_typo_noise_light_000396,typo_noise_light,123.0,37.0,28.0,0.3008130081300813,3.324324324324324,1.1713329553604126,0.9353926777839661,0.20142887340162732,-0.23594027757644653,0.7607186436653137,0.35055302577801645,-0.4106143116950989
test_typo_noise_medium_000397,typo_noise_medium,117.0,44.0,28.0,0.37606837606837606,2.659090909090909,2.163614511489868,1.0034077167510986,0.5362354470158593,-1.1602067947387695,0.760391116142273,0.6485551783350415,-1.4032233953475952
test_typo_noise_heavy_000398,typo_noise_heavy,117.0,50.0,28.0,0.42735042735042733,2.34,4.007879734039307,1.037011742591858,0.7412567713086753,-2.9708679914474487,0.8719499707221985,0.7824410839186007,-3.135929763317108
test_typo_noise_light_000399,typo_noise_light,125.0,33.0,28.0,0.264,3.787878787878788,0.8665115237236023,1.0185314416885376,-0.1754390031787116,0.1520199179649353,0.6727885007858276,0.2235665858260045,-0.19372302293777466
test_typo_noise_medium_000400,typo_noise_medium,137.0,46.0,28.0,0.3357664233576642,2.9782608695652173,0.3036365211009979,0.96206134557724,-2.168463866233113,0.6584248244762421,0.6341618895530701,-1.0885560381655481,0.33052536845207214
test_typo_noise_heavy_000401,typo_noise_heavy,119.0,64.0,28.0,0.5378151260504201,1.859375,3.8516464233398438,1.3047983646392822,0.661236203631624,-2.5468480587005615,1.0061029195785522,0.7387862724153846,-2.8455435037612915
test_typo_noise_light_000402,typo_noise_light,98.0,29.0,28.0,0.29591836734693877,3.3793103448275863,1.3655458688735962,1.0494096279144287,0.23150906034371455,-0.3161362409591675,0.8885889053344727,0.3492793427236195,-0.47695696353912354
test_typo_noise_medium_000403,typo_noise_medium,113.0,44.0,28.0,0.3893805309734513,2.5681818181818183,2.416520833969116,1.0919362306594849,0.548137050874919,-1.3245846033096313,0.9374018907546997,0.6120861539542266,-1.4791189432144165
test_typo_noise_heavy_000404,typo_noise_heavy,103.0,45.0,28.0,0.4368932038834951,2.2888888888888888,3.911855459213257,1.0900533199310303,0.7213462175951002,-2.8218021392822266,1.0368143320083618,0.7349558686872129,-2.875041127204895
test_typo_noise_light_000405,typo_noise_light,123.0,40.0,28.0,0.3252032520325203,3.075,2.075239658355713,0.3886961042881012,0.8126982092294444,-1.6865435540676117,0.33502817153930664,0.838559286302016,-1.7402114868164062
test_typo_noise_medium_000406,typo_noise_medium,135.0,45.0,28.0,0.3333333333333333,3.0,0.7006940245628357,0.3989998400211334,0.4305648028466203,-0.30169418454170227,0.3476850688457489,0.5037990097565478,-0.3530089557170868
test_typo_noise_heavy_000407,typo_noise_heavy,146.0,48.0,28.0,0.3287671232876712,3.0416666666666665,0.46278324723243713,0.3709997534751892,0.19832933518258672,-0.09178349375724792,0.3570701479911804,0.2284289672831682,-0.10571309924125671
test_typo_noise_light_000408,typo_noise_light,130.0,64.0,30.0,0.49230769230769234,2.03125,4.427642345428467,1.0432648658752441,0.7643746299986462,-3.3843774795532227,0.7414373755455017,0.832543525944223,-3.686204969882965
test_typo_noise_medium_000409,typo_noise_medium,117.0,33.0,30.0,0.28205128205128205,3.5454545454545454,2.3288381099700928,0.8190956115722656,0.6482814292390704,-1.5097424983978271,0.757626473903656,0.6746761955413957,-1.5712116360664368
test_typo_noise_heavy_000410,typo_noise_heavy,156.0,64.0,30.0,0.41025641025641024,2.4375,3.9142723083496094,0.9596280455589294,0.7548387107580818,-2.95464426279068,0.5862336754798889,0.8502317597502395,-3.3280386328697205
test_typo_noise_light_000411,typo_noise_light,146.0,31.0,25.0,0.21232876712328766,4.709677419354839,0.6562682390213013,0.01875598356127739,0.9714202479320828,-0.6375122554600239,0.007513376884162426,0.9885513629375586,-0.6487548621371388
test_typo_noise_medium_000412,typo_noise_medium,146.0,46.0,25.0,0.3150684931506849,3.1739130434782608,2.200798988342285,0.22505693137645721,0.8977385337922308,-1.975742056965828,0.040396228432655334,0.9816447441830737,-2.16040275990963
test_typo_noise_heavy_000413,typo_noise_heavy,175.0,53.0,25.0,0.3028571428571429,3.30188679245283,1.6856436729431152,0.2262384593486786,0.8657851223362831,-1.4594052135944366,0.062114834785461426,0.9631506730737407,-1.6235288381576538
test_typo_noise_light_000414,typo_noise_light,111.0,38.0,29.0,0.34234234234234234,2.9210526315789473,0.5935519933700562,1.1241036653518677,-0.8938587990741252,0.5305516719818115,0.7364758253097534,-0.240794123406456,0.14292383193969727
test_typo_noise_medium_000415,typo_noise_medium,111.0,54.0,29.0,0.4864864864864865,2.0555555555555554,2.1736621856689453,1.4791148900985718,0.31952862783810465,-0.6945472955703735,0.7683930397033691,0.6464984095645497,-1.4052691459655762
test_typo_noise_heavy_000416,typo_noise_heavy,89.0,33.0,29.0,0.3707865168539326,2.696969696969697,2.7342188358306885,1.1713664531707764,0.5715900871501014,-1.562852382659912,0.8406039476394653,0.6925615694604489,-1.8936148881912231
test_typo_noise_light_000417,typo_noise_light,145.0,34.0,25.0,0.23448275862068965,4.264705882352941,1.0556268692016602,0.0840645432472229,0.9203652865422055,-0.9715623259544373,0.014306171797215939,0.9864477002105533,-1.0413206974044442
test_typo_noise_medium_000418,typo_noise_medium,138.0,36.0,25.0,0.2608695652173913,3.8333333333333335,1.6765758991241455,0.21122856438159943,0.8740119284239105,-1.465347334742546,0.016886122524738312,0.9899282087178041,-1.6596897765994072
test_typo_noise_heavy_000419,typo_noise_heavy,138.0,52.0,25.0,0.37681159420289856,2.6538461538461537,4.819122791290283,0.16801008582115173,0.9651367908440099,-4.6511127054691315,0.24419009685516357,0.9493289323740631,-4.57493269443512
test_typo_noise_light_000420,typo_noise_light,130.0,37.0,30.0,0.2846153846153846,3.5135135135135136,0.3542012572288513,0.9689900875091553,-1.7357048224227098,0.614788830280304,0.7595797181129456,-1.1444862281281432,0.40537846088409424
test_typo_noise_medium_000421,typo_noise_medium,144.0,50.0,30.0,0.3472222222222222,2.88,0.2967659533023834,1.0355339050292969,-2.48939591454469,0.7387679517269135,0.7576878666877747,-1.5531495720998174,0.46092191338539124
test_typo_noise_heavy_000422,typo_noise_heavy,124.0,59.0,30.0,0.47580645161290325,2.1016949152542375,3.746375560760498,0.8992509245872498,0.7599677581697907,-2.8471246361732483,0.6731835603713989,0.8203107111250892,-3.073192000389099
test_typo_noise_light_000423,typo_noise_light,126.0,31.0,25.0,0.24603174603174602,4.064516129032258,2.1797168254852295,0.142174631357193,0.9347738065353772,-2.0375421941280365,0.010416264645755291,0.9952212762116764,-2.169300560839474
test_typo_noise_medium_000424,typo_noise_medium,146.0,43.0,25.0,0.2945205479452055,3.395348837209302,1.8907363414764404,0.04421339929103851,0.9766157775036401,-1.846522942185402,0.004014504142105579,0.9978767509493308,-1.8867218373343349
test_typo_noise_heavy_000425,typo_noise_heavy,133.0,48.0,25.0,0.3609022556390977,2.7708333333333335,4.553213119506836,0.11474769562482834,0.9747985230181238,-4.438465423882008,0.0076884496957063675,0.998311423275408,-4.54552466981113
test_typo_noise_light_000426,typo_noise_light,133.0,36.0,28.0,0.2706766917293233,3.6944444444444446,0.8883059620857239,0.3643600642681122,0.5898259385622018,-0.5239458978176117,0.3005600571632385,0.6616480469662392,-0.5877459049224854
test_typo_noise_medium_000427,typo_noise_medium,146.0,41.0,28.0,0.2808219178082192,3.5609756097560976,0.9083003997802734,0.48380687832832336,0.46734926193431064,-0.4244935214519501,0.3622146546840668,0.6012171141048821,-0.5460857450962067
test_typo_noise_heavy_000428,typo_noise_heavy,153.0,48.0,28.0,0.3137254901960784,3.1875,0.5329192280769348,0.5316972732543945,0.0022929456438450665,-0.0012219548225402832,0.3819887340068817,0.28321457759122937,-0.1509304940700531
test_typo_noise_light_000429,typo_noise_light,118.0,60.0,28.0,0.5084745762711864,1.9666666666666666,2.278024911880493,1.1550341844558716,0.4929668334915621,-1.1229907274246216,1.131148099899292,0.5034522695515488,-1.1468768119812012
test_typo_noise_medium_000430,typo_noise_medium,106.0,35.0,28.0,0.330188679245283,3.0285714285714285,1.5449764728546143,1.2969987392425537,0.16050583162206886,-0.24797773361206055,1.031743049621582,0.3321949765906426,-0.5132334232330322
test_typo_noise_heavy_000431,typo_noise_heavy,142.0,64.0,28.0,0.4507042253521127,2.21875,3.3731532096862793,1.1985620260238647,0.6446760785777242,-2.1745911836624146,0.9633342027664185,0.7144113703462602,-2.409819006919861
test_typo_noise_light_000432,typo_noise_light,124.0,31.0,26.0,0.25,4.0,1.1668744087219238,0.4082346558570862,0.6501468771568784,-0.7586397528648376,0.3911551833152771,0.6647838187284363,-0.7757192254066467
test_typo_noise_medium_000433,typo_noise_medium,124.0,42.0,26.0,0.3387096774193548,2.9523809523809526,2.0171303749084473,0.609677255153656,0.6977501986299087,-1.4074531197547913,0.4305243492126465,0.7865659282275262,-1.5866060256958008
test_typo_noise_heavy_000434,typo_noise_heavy,149.0,52.0,26.0,0.348993288590604,2.8653846153846154,1.6101502180099487,0.46840375661849976,0.7090931321939519,-1.141746461391449,0.5037721395492554,0.6871272419713186,-1.1063780784606934
test_typo_noise_light_000435,typo_noise_light,152.0,46.0,27.0,0.3026315789473684,3.3043478260869565,0.2993469536304474,0.5132666230201721,-0.7146211671618173,0.21391966938972473,0.3738904297351837,-0.24902032641615734,0.07454347610473633
test_typo_noise_medium_000436,typo_noise_medium,133.0,61.0,27.0,0.45864661654135336,2.180327868852459,3.6057095527648926,1.7514687776565552,0.5142512861820742,-1.8542407751083374,0.47583717107772827,0.8680323070634317,-3.1298723816871643
test_typo_noise_heavy_000437,typo_noise_heavy,106.0,33.0,27.0,0.3113207547169811,3.212121212121212,3.120454788208008,0.44604992866516113,0.8570561155538114,-2.6744048595428467,0.3885309100151062,0.8754890115750631,-2.7319238781929016
test_typo_noise_light_000438,typo_noise_light,139.0,39.0,25.0,0.2805755395683453,3.5641025641025643,1.5195469856262207,0.1344316452741623,0.9115317614092981,-1.3851153403520584,0.004234409425407648,0.9972133738111016,-1.515312576200813
